CID;SMILES;SHBd;MLFER_S;nBase;maxsssN;MLFER_BH;minssNH;MDEN-23;MLFER_BO;MATS4e;ATSC1c;GATS4e;MATS1v;maxsCH3;MATS4m;ATSC1v;MDEO-11;AATSC1v;ETA_dEpsilon_D;MLFER_L;MATS1c;SdO;WTPT-3;ATSC4e;AATSC4s;GATS1c;GATS1e;WTPT-4;WTPT-5;C1SP3;MATS4s;AATSC4e;MDEN-22;ATSC4s;ATSC4m;AATS2i;MLFER_E;SpDiam_Dt;SHAvin;BCUTc-1h;SaaN;ETA_Beta_s;GATS6p;GATS6e;SpMin1_Bhp;MATS3s;AMR;GATS3c;JGI5;GATS1s;pIC50 AVG
68313397;CC1CCC(CC1)N2C3=C(C=CN=C3)C4=CN=C(N=C42)NC5=NC6=C(CN(CC6C)CCO)C=C5;0.924394826;3.868;1;2.276299689;3.315;3.368756246;1.967543283;3.154;0.0644415;-0.44372358;0.811814502;0.00942121;2.35163333;0.065492208;34.53237435;0;0.473046224;0.02713;20.784;-0.536891154;0;25.36214306;0.593430997;0.042583025;1.605994826;0.958981814;2.445236291;22.91690677;6;0.070120393;0.002839383;2.701032582;8.89985222;460.3940072;156.6002093;4.151;738.185229;0;0.208846425;19.01685179;24.25;0.977835719;1.150288872;2.048963595;0.029208096;65.7047;1.054042118;0.019791667;0.891796798;8.508638306
137638801;CN1CCN(CC1)CC2=CC=C(C=C2)NC(=O)C3=C(C=NN3)NC4=NC=NC5=CC=CC=C54;1.454688201;4.425;2;2.451361407;3.515;2.941112028;1.064269883;3.491;0.15526104;-0.332053235;0.818024184;-0.003606384;2.157942221;0.098296082;-11.03980823;0;-0.175235051;0.04335;19.236;-0.395405612;12.91439409;27.83233839;1.281109123;0.162657452;1.509152437;0.857556791;2.576209638;25.25612876;5;0.196124209;0.008006932;4.000913746;26.02519231;531.8352354;159.0061267;3.894;617.9431012;0;0.243324722;12.64324085;22.75;1.167686902;0.904911955;2.077937003;0.040927009;49.0952;1.011356234;0.016016414;0.59291805;8.498940738
145360593;CN1CCN(CC1)C2=C(C=C(C=C2)NC3=NC=C4C(=N3)N(C(=O)C=N4)C5=CC=C(C=C5)N)OC;0.959255898;4.394;1;2.325511955;3.526;3.223112927;1.980654346;3.488;0.107882189;-0.546866722;0.741853928;-0.025785184;2.132365726;0.063767113;-78.91198857;0;-1.232999821;0.04372;19.294;-0.493462129;12.64398252;30.82868807;1.090534169;0.115977496;1.598157043;0.926840471;5.409070852;25.41961722;4;0.123198285;0.006902115;2.249576847;18.32444444;346.9496215;160.3879375;4.187;572.0242533;0;0.24676005;8.976430402;24.25;1.083326539;1.107146685;2.052322384;0.032068799;60.1587;1.077985225;0.023060797;0.732866597;8.496209317
91971963;CCCCNC1=NC=C(C(=N1)NC2CCC(CC2)O)C3=NC=C(C=C3)CNCC4=CC=NC=C4;1.229487493;3.6;1;0;2.964;3.319907011;0;2.858;0.044025117;-0.45955287;1.092380307;0.015964166;2.166787975;0.040350515;57.41482729;0;0.797428157;0.05315;19.425;-0.538667009;0;24.26462784;0.348356807;-0.015658378;1.615442846;1.025117399;2.522637707;21.74199014;4;-0.02486458;0.001935316;3.848689433;-2.818508017;245.0025674;157.1043178;3.508;528.456329;0;0.207261746;18.09295052;22.25;0.988356306;1.134580655;2.07493036;-0.026362581;56.7653;1.164969246;0.021141975;0.947590084;8.494850022
118439856;CCCCNC1=NC=C(C(=N1)NC2CCC(CC2)O)C3=NC=C(C=C3)C4=CCN(CC4)C;0.946241929;3.21;1;2.320379191;2.729;3.330566757;0.533953583;2.634;0.07002442;-0.405521164;0.971035288;0.006556;2.173681802;0.043209245;23.34495539;0;0.328802189;0.04277;18.096;-0.51732948;0;21.42937617;0.547232595;-0.001868911;1.611801268;1.013030807;2.522650458;18.90672571;4;-0.003165897;0.002910812;3.167691513;-0.351355248;271.5399499;157.9992079;3.236;461.0881664;0;0.207245546;14.13527632;21;0.948247344;1.28153395;2.080481667;-0.021386049;75.6103;1.189484291;0.023200758;0.964481152;8.48148606
46215462;C1CCN(C1)C2CCC3=C(CC2)C=C(C=C3)NC4=NN(C(=N4)N)C5=NN=C6C(=C5)CCCC7=CC=CC=C76;0.92045919;4.588;1;2.702865648;2.935;3.375429418;2.237169986;2.85;0.103872039;-0.401034198;0.81526356;0.042304562;0;-0.042479555;167.3499893;0;2.145512684;0.03543;23.047;-0.647539054;0;25.25531537;0.753499012;0.068143238;1.841293912;0.849564856;0;25.25531537;2;0.178141475;0.003424996;3.34162531;14.99151235;-307.1980889;153.7530941;4.999;895.0799437;0;0.225006945;18.23047652;25.25;0.849450858;1.176885926;2.094656703;0.135321878;60.16;1.08937;0.021651786;0.872615954;8.460409377
166626908;COC1=C(C=CC(=C1)N2CCOCC2)NC(=O)C3=C4N=C(C=CN4N=C3)N5CCCC(C5)N;0.829682089;3.866;1;2.236931198;2.954;2.958127782;2.325999364;2.954;0.123226995;-0.394695437;0.743474694;-0.020860292;1.597784557;0.010321128;-65.9745176;0;-0.999613903;0.04621;19.351;-0.35908753;13.16301712;30.82815437;1.478122914;0.085550124;1.435497871;0.880067949;8.415249124;22.41290524;6;0.089801251;0.009012945;0.825481812;14.03022026;60.07393621;160.2128801;3.428;546.5038912;0;0.213397073;9.034902007;23.25;0.974923621;1.251751403;2.043621084;0.008452547;66.7868;1.159145971;0.026545139;0.71610858;8.455931956
117849627;CCCCNC1=NC=C(C(=N1)NC2CCC(CC2)O)C3=NC=C(C=C3)CNCC4CC4;1.179490836;3.112;1;0;2.61;3.324490119;0;2.53;0.044253568;-0.441298133;1.177979046;0.028145293;2.173527797;0.068994864;98.14378128;0;1.402054018;0.05739;17.798;-0.553994807;0;21.19022641;0.322897814;-0.002913816;1.644916766;1.035484818;2.522633103;18.66759331;4;-0.004841601;0.001866461;3.596095221;-0.504090245;399.2944509;157.5986172;3.099;428.5592869;0;0.207238366;14.03350444;20.25;0.982030396;1.165341987;2.074420715;0.008395433;68.4717;1.201336644;0.021243386;0.960321589;8.455931956
153534350;CN(C)CCN(C)C1=CC(=C(C=C1)NC(=O)C2=C3N=C(C=CN3N=C2)NC4CCCNC4)OC;1.006017529;3.885;2;2.152450485;3.451;2.958799154;2.173740578;3.424;0.198091805;-0.350866347;0.765349578;-0.049851964;2.050157156;0.109553012;-170.8008499;0;-2.405645774;0.04372;19.187;-0.342392979;13.14854494;30.70157115;2.188314543;0.124640211;1.488996131;0.895642455;5.398952903;25.30261825;4;0.15845992;0.011828727;2.242427319;23.05843906;708.4101357;163.2263606;3.222;551.8686296;0;0.213402757;8.960501788;23.5;1.149546678;1.28838333;2.032474307;0.037182288;75.2113;1.161356742;0.023599773;0.65597105;8.455931956
72195452;CC1=C(SC2=NC=NC(=C12)NC3=C(NN=C3)C(=O)NC4=CC=C(C=C4)CN5CCOCC5)C;1.400524672;4.214;1;2.366801799;3.199;2.954165725;0.609818708;3.201;0.134076556;-0.392577881;0.71270776;0.015404917;2.195586453;-0.036764373;47.34481611;0;0.763626066;0.04495;19.736;-0.42109376;12.96213311;30.65590131;1.252714023;0.155623505;1.483224774;0.851241369;5.578006792;22.01886108;7;0.172089256;0.008464284;4.000913746;23.03227876;-239.3781691;157.3933232;3.787;602.0439272;0;0.226800099;13.02329595;22.5;0.986301965;0.89127845;1.981456759;0.01548412;61.1477;1.099078487;0.018055556;0.627526624;8.453457337
118433422;CCCCNC1=NC=C(C(=N1)NC2CCC(CC2)O)C3=NC=C(C=C3)CC4CCNC4;1.196758303;3.112;1;0;2.61;3.329886162;0;2.53;0.059760714;-0.441767802;1.045678043;0.028145293;2.175272883;0.112662076;98.14378128;0;1.402054018;0.05739;17.798;-0.555756281;0;21.18543865;0.458730775;0.00362115;1.644715178;1.035484818;2.522640199;18.66279845;4;0.006016907;0.002520499;3.306975773;0.659049281;685.9296018;156.8877497;3.099;435.338031;0;0.207238041;14.10441506;20.25;1.027064528;1.271018674;2.075025287;-0.012623137;67.2343;1.135921554;0.018787879;0.960321589;8.443697499
146306069;CC1CN(CC(N1CCO)C)CC2=CC(=CC(=C2)NC3=NC=C(C(=N3)C4=CNC5=CC=CC=C54)Cl)C6CC6;1.158718574;4.027;2;2.55748552;3.512;3.554806763;0.929218586;3.417;0.019423215;-0.395708902;0.712249687;0.025805725;2.273123624;0.044243209;104.3697256;0;1.338073405;0.03669;22.56;-0.451656169;0;24.40721176;0.189456567;0.03131828;1.545137021;0.92690934;2.43655683;19.39409723;7;0.05846955;0.000898;1.853144012;6.608157093;407.8617615;155.7781942;4.388;687.7157205;0;0.206656354;9.681059282;25.5;0.767769296;1.218435916;2.039631679;-0.009470549;74.4368;1.063496123;0.021618774;0.96190337;8.443697499
166628639;CC1=C(C=CC(=C1)NC2=NC=C(C(=N2)NC3CCC(CC3)N)C(F)(F)F)C(=O)N;1.821532832;3.504;1;0;2.703;2.872563723;0;2.665;0.21552765;-0.674070778;0.621585431;0.073224649;1.707986625;0.126188571;182.6322975;0;3.382079583;0.10705;16.303;-0.65721843;11.33142286;27.12141799;4.155823077;0.396283237;1.846960267;0.682010046;2.415175709;17.53218201;2;0.121414152;0.0290617;2.381101578;56.66850294;719.1544951;161.3067574;2.802;365.83675;0;0.421095935;7.858151088;19;1.003444911;0.833237948;2.01944271;0.007605876;48.6425;1.173258616;0.035686728;0.662577996;8.440093375
145953650;CC1=NC(=C2C=CSC2=N1)NC3=C(NN=C3)C(=O)NC4=CC=C(C=C4)CN5CCOCC5;1.4255864;4.238;1;2.365320318;3.203;2.945050498;0.609818708;3.213;0.132183285;-0.400228867;0.748777645;0.016333651;1.890710333;0.114975824;47.31201766;0;0.801898604;0.04661;19.26;-0.431711845;12.90801788;30.61016759;1.149459285;0.137668379;1.487330215;0.856840284;5.577908377;21.95659765;6;0.146694562;0.008642551;4.000913746;18.30989434;677.3292349;157.0515558;3.779;574.4569989;0;0.226837021;13.17101972;22;1.014976721;0.764295828;1.982062259;-0.022405765;55.8118;1.147006766;0.016873385;0.637894583;8.440093375
11203646;C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NC5=CC=C(C=C5)N6CCOCC6;0.912503793;3.824;1;2.358664681;3.197;3.535525111;2.106743674;3.111;0.083806256;-0.527155997;0.765418597;0.015105753;0;0.102260477;56.64347908;0;0.745308935;0.05265;21.454;-0.538137172;0;28.51461598;0.767699108;0.010825081;1.69138405;1.024317476;3.008600983;25.506015;4;0.025728069;0.003857784;3.516759154;2.154191188;691.7026646;157.9901212;3.971;605.3877447;0;0.209174667;14.61035526;24.75;0.952921544;1.450982419;2.034349186;0.041516912;70.5725;1.190001171;0.019236111;0.987481424;8.426935982
137649943;COC1=CC2=C(C=C1)N=CN=C2NC3=C(NN=C3)C(=O)NC4=CC=C(C=C4)CN5CCOCC5;1.479828691;4.523;1;2.353233513;3.37;2.920227254;0.609818708;3.355;0.071410498;-0.406132456;0.754447789;-0.007690435;1.602926752;0.02744272;-23.04619244;0;-0.365812578;0.04459;19.71;-0.379278847;12.95482917;30.43446228;0.783340879;0.114010123;1.415563598;0.872012671;8.379674477;22.0547878;5;0.122282926;0.00532885;4.000913746;16.75948801;140.1817299;158.30356;3.813;647.6411793;0;0.244381202;12.66316475;23.5;1.154502645;0.837890291;2.083580696;-0.007108911;49.4354;1.035357901;0.0165625;0.630630744;8.4225082
145976789;CCN1CCN(CC1)C2=CC=C(C=C2)NC3=C4C(=NC(=N3)NC5CCC(CC5)N)N(C=N4)C6CCCC6;0.885288648;3.887;2;2.504751151;3.526;3.568175861;2.426476262;3.436;0.106563541;-0.501493006;0.88586693;0.006006929;2.238654828;0.063610271;24.72964025;0;0.297947473;0.04852;22.315;-0.549032141;0;28.87146152;0.844748016;0.010599415;1.771588318;1.084613415;0;28.87146152;6;0.030386072;0.003705035;3.516759154;2.416666667;482.3394937;159.120944;4.074;661.1523694;0;0.209182075;14.68445348;26;0.875581732;1.578233677;2.035970605;0.07800362;81.8419;1.276118614;0.021738683;1.032368371;8.407282916
155668682;C1CC(CCC1N)NC2=NC(=NC=C2C(F)(F)F)NC3=CC4=C(C=C3)C(=O)NC4;1.694127278;3.394;1;0;2.812;2.715925934;0;2.772;0.193808813;-0.633356295;0.674961599;0.069593352;0;0.129729381;169.0868595;0;3.190318103;0.09183;16.248;-0.619098588;11.64183953;27.89805193;3.639578054;0.328719649;1.789850727;0.665613024;2.554799557;18.16874391;2;0.100083706;0.026761603;2.659715254;44.70587222;696.8652927;161.0736988;3.02;419.3710042;0;0.4210968;7.918875609;19.75;1.065899277;0.946242357;2.010612721;0.022210804;47.8526;1.12842119;0.03308642;0.608167714;8.401209493
142432629;C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NC5=CN=C(C=C5)N6CCOCC6;0.954524873;4.095;1;2.24755357;3.488;3.473025111;2.630350714;3.367;0.047642935;-0.581166147;0.844652728;0.004219157;0;0.11361943;15.37007192;0;0.204934292;0.05382;21.708;-0.559057517;0;31.63907532;0.45658649;8.08E-05;1.701913093;1.017266277;3.008600983;28.63047433;4;0.000178;0.002353539;4.271270775;0.015668934;757.3277397;159.2441455;4.134;605.3877447;0;0.20918552;19.22785973;25.25;1.003354443;1.327853565;2.032570367;0.054610967;70.5725;1.139851875;0.019236111;0.95316093;8.397940009
163408841;C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NC5=CC=C(C=C5)NCCCCN;1.60089537;3.83;2;0;3.441;3.448856528;1.650963624;3.355;0.093649473;-0.604993035;1.017533599;0.046131119;0;0.13629616;176.9861451;0;2.269053142;0.08381;21.919;-0.624605971;0;27.51625165;0.684751842;0.003060259;1.834338667;1.171828852;0;27.51625165;2;0.006742974;0.003389861;3.829512341;0.618172226;920.0891699;157.43248;3.889;591.7761203;0;0.209164603;14.56137531;23.75;0.94886317;1.625663429;2.030985569;0.061672322;69.9763;1.132681121;0.017570806;1.165381592;8.397940009
166632148;CCOC1=C(C=CC(=C1)N2CCOCC2)NC(=O)C3=C4N=C(C=CN4N=C3)NC5CCCNC5;1.000955176;3.972;1;2.25314493;3.108;2.989998606;1.929645912;3.099;0.148989803;-0.399640482;0.737066741;-0.020072986;1.929124868;0.034616834;-66.78378941;0;-0.967881006;0.04459;19.68;-0.364250685;13.21620572;31.12477559;1.695858787;0.11311878;1.445244518;0.876338464;8.564117826;22.56065776;8;0.132465134;0.010533284;2.242427319;18.2121236;197.2597128;159.8253418;3.327;571.8373717;0;0.21340928;8.98378562;23.75;1.056352804;1.246759908;2.033402801;0.021100948;70.5605;1.254041381;0.021183333;0.642186336;8.387216143
118433703;CCCCNC1=NC=C2C(=CN(C2=N1)C3CCC(CC3)O)C4=CC=C(C=C4)NC5CCNCC5;1.125737934;3.257;1;0;2.685;3.381865131;1.048677291;2.572;-0.027224019;-0.448440703;1.075117732;0.033058874;2.188316597;0.036981044;126.98658;0;1.670876053;0.05191;19.713;-0.538552586;0;21.68828496;-0.219463111;-0.036139999;1.654609301;1.054547954;2.527854803;19.16043016;4;-0.066248145;-0.001081099;1.731481884;-7.336419753;249.6275292;156.125565;3.507;558.1690173;0;0.207261671;9.578705415;22.5;1.125801425;1.027163883;2.044937007;-0.014777597;68.8844;1.205354893;0.021180556;0.976164111;8.38477554
137796566;CCCCNC1=NC=C(C(=N1)NC2CCC(CC2)O)C3=CC=CC(=N3)CN4CCCCC4;0.924817572;3.134;1;2.499365128;2.711;3.345212;0.804708201;2.622;0.069141119;-0.415061751;1.03928122;0.006442736;2.179234456;0.093555242;23.47141948;0;0.321526294;0.04277;18.179;-0.535427839;0;21.67787118;0.541849231;0.017339498;1.638294126;1.011691573;2.52265873;19.15521245;5;0.03041624;0.002822131;3.167691513;3.329183673;597.889159;157.865083;3.092;485.5966938;0;0.207246217;14.40442719;21;1.08459441;1.194584263;2.077824053;-0.008177147;69.8103;1.226808826;0.017878251;0.948767823;8.356547324
118439866;CCCCNC1=NC=C(C(=N1)NC2CCC(CC2)O)C3=NC=C(C=C3)CN4CCNCC4(C)C;1.13724767;3.116;2;2.518399373;3.303;3.337946951;0.955159829;3.212;0.035522455;-0.465714943;1.001829829;0.00291415;2.288295857;0.01426874;11.22001298;0;0.14384632;0.05315;18.958;-0.523353456;0;24.6107924;0.339815751;-0.003399757;1.648037935;1.048870475;2.522642227;22.08815017;8;-0.006032772;0.001483912;3.194271916;-0.778544444;109.1691208;159.2237333;3.209;524.0815281;0;0.207257895;14.19880014;22.5;1.119410816;1.07104679;2.077725062;-0.034945196;82.8557;1.280096447;0.020549887;1.012265927;8.346787486
117849622;CCCCNC1=NC=C(C(=N1)NC2CCC(CC2)O)C3=NC=C(C=C3)CN4CCCC4;0.949633999;3.134;1;2.487149373;2.711;3.33029368;0.68660034;2.622;0.087000232;-0.404878821;1.042736819;0.00671277;2.175770127;0.116761227;23.40770213;0;0.334395745;0.04431;17.68;-0.523832872;0;21.58248056;0.660486017;0.013708716;1.619216588;1.012465147;2.522640199;19.05984036;5;0.023245927;0.003669367;3.167691513;2.467568872;703.0748547;158.1007977;3.092;435.338031;0;0.207239724;14.09822458;20.5;1.073122786;1.234788402;2.074689948;-0.007180373;66.8987;1.217379272;0.018787879;0.941917274;8.327902142
118439832;CCCCNC1=NC=C(C(=N1)NC2CCC(CC2)O)C3=NC=C(C=C3)CNC45CC6CC(C4)CC(C6)C5;0.920850487;3.255;1;0;2.669;3.358060751;0;2.617;0.095859697;-0.450170581;0.952193476;0.056331309;2.184629411;0.084895176;245.781261;0;2.857921639;0.04737;20.636;-0.548534382;0;21.35980133;0.92782062;0.034172652;1.630329321;1.009438641;2.522643249;18.83715808;3;0.066142567;0.003488047;3.596095221;9.089925316;741.800504;154.1745325;3.464;647.9558322;0;0.207273626;14.31794175;24.25;1.024029588;1.064690487;2.093398186;-0.008601853;91.9569;1.191107241;0.020416667;0.942238657;8.318758763
137631588;CN1CCN(CC1)CC2=CC=C(C=C2)NC(=O)C3=C(C=NN3)NC4=C5C=C(C=CC5=NC=C4)Br;1.347657416;4.406;2;2.462413115;3.3;2.979987269;0.918273142;3.336;0.153765631;-0.271313864;0.789560462;0.007995488;2.164663752;0.04283169;26.33336703;0;0.41145886;0.0411;20.192;-0.336194143;12.99826933;27.26003855;1.28834466;0.147464223;1.441073476;0.82564216;2.576213472;22.13618581;5;0.18695405;0.00785576;2.611662297;24.18413256;835.0603938;156.9288138;4.039;645.8376018;0;0.226792573;8.552621837;22.75;1.118256783;1.022934563;2.076696424;0.0365589;57.6943;1.025494269;0.016767139;0.59358247;8.315154638
117849619;CCCCNC1=NC=C(C(=N1)NC2CCC(CC2)O)C3=NC=C(C=C3)CNCC;1.260957737;3.001;1;0;2.606;3.310341264;0;2.51;0.062593454;-0.442555417;1.103365857;0.007216258;2.168134573;0.06064519;23.13553158;0;0.355931255;0.06172;16.672;-0.56604535;0;21.08408144;0.446665623;-0.005102041;1.668156451;1.052014783;2.522626752;18.56145469;5;-0.008003953;0.002774321;3.596095221;-0.821428571;328.5830297;158.6557029;2.906;376.9012618;0;0.207227081;13.92033805;18.75;1.084555559;1.208556433;2.074500317;-0.01352108;62.0436;1.235100543;0.021527778;0.999889024;8.30980392
58299601;C1CCC(C1)N2C3=C(C=CN=C3Cl)C4=CN=C(N=C42)NC5=NC=C(C=C5)N6CCNCC6;0.719859003;3.881;1;2.357290434;3.158;3.320027951;2.458471145;3.004;0.060160579;-0.438965891;0.88507176;-0.006838472;0;0.114964511;-21.09886662;0;-0.3403043;0.03067;20.474;-0.568618369;0;28.41054984;0.425851829;0.047100189;1.712996265;0.896925041;0;25.82684969;4;0.13754198;0.002877377;2.973644003;6.970827904;786.1212018;158.1214155;4.378;600.3727566;0;0.230970506;18.87524844;23.25;1.134907727;1.439832759;2.018877368;0.10796305;52.3913;1.172649559;0.018301282;0.737621335;8.301029996
58300077;C1CC(CCC1N2C3=C(C=CN=C3)C4=CN=C(N=C42)NC5=NC=C(C=C5)N6CCNCC6)O;1.117753685;4.031;1;2.336727481;3.487;3.274592257;2.458471145;3.347;0.012882853;-0.497318588;0.899257661;0.008640214;0;0.015917809;27.84959428;0;0.42196355;0.04335;20.771;-0.530738961;0;28.42277661;0.111070083;-0.010896115;1.600209314;1.011275391;2.529071947;25.89370467;4;-0.016407743;0.000653;2.973644003;-1.852339574;92.12373277;158.0159908;4.393;640.5537276;0;0.20884257;18.44479576;23.75;1.038955385;1.077082388;2.031349397;-0.036846261;52.2516;1.156109717;0.019281046;0.887068259;8.301029996
66546709;C1COCCN1CCNC2=NC=CN3C2=NC=C3C4=NC(=CC=C4)NC(CCN)C5=CC(=CC=C5)Cl;0.970242454;4.23;2;2.395851842;4.056;3.455777819;2.300784024;3.903;-0.009916836;-0.461156612;0.795898457;-0.001891446;0;0.012275854;-6.712256372;0;-0.094538822;0.05292;22.238;-0.454742291;0;30.68605575;-0.093489324;0.032425439;1.582495772;0.966670391;2.997962985;25.15917501;7;0.072625213;-0.000547;2.344770698;5.54475012;94.85312926;158.7524286;4.119;705.0409285;0;0.163429973;14.13186518;25;0.957433554;0.911801364;2.085075591;0.020993821;63.1477;0.962707315;0.016431624;1.021036335;8.301029996
142432627;C1CCC(C1)N2C=NC3=C(N=C(N=C32)NCCCCCN)NC4=CC=C(C=C4)CN5CCOCC5;1.0656387;3.78;2;2.431586764;3.553;3.424195376;1.97527528;3.438;0.107005115;-0.505841135;0.747473656;-0.003210327;0;0.140780215;-12.16265665;0;-0.15795658;0.05265;21.085;-0.517506418;0;28.27442109;0.930425115;0.031493742;1.687373209;1.034755557;3.002191115;25.27222997;7;0.075975623;0.004845964;3.516759154;6.04679844;917.029925;159.6548071;3.667;603.8117076;0;0.208956747;14.42223665;24.25;1.03680769;1.209085946;2.026469845;0.086627805;75.0017;1.081168341;0.015392157;0.983673637;8.301029996
9886767;C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NC5=CC=CC=C5;0.960437692;3.293;1;0;2.602;3.448582242;1.649384888;2.505;0.145904215;-0.474510258;1.043337755;0.038018754;0;0.183224959;117.6104996;0;1.896943542;0.06019;18.075;-0.673285552;0;22.01469861;0.819646131;0.021746974;1.857667621;1.081627692;0;22.01469861;0;0.052176194;0.005187634;3.516759154;3.436021932;965.1744625;155.9332658;3.5;428.1581012;0;0.209130445;14.39936419;20;0.919308901;1.895157319;2.027671519;0.079833565;47.2066;1.230499354;0.01744832;1.031041261;8.301029996
155543566;CC(C1=CC(=NC=C1)NC2=NC3=C(N2)C=C(C=C3)C4=NC=NC(=C4)COC)N5CCN(CC5)C(=O)CC(F)(F)F;0.84577937;4.446;1;2.14323817;4.017;3.222462359;1.314218125;3.876;0.227008927;-0.644732958;0.443885964;-0.034495228;2.027987084;-0.005049618;-117.0362783;0;-1.603236689;0.02866;21.242;-0.520030484;11.92334373;37.99148828;5.021403687;0.565242044;1.658589958;0.679550748;5.276116014;25.65372575;7;0.227330852;0.027439364;3.368637353;103.4392941;-35.24323139;163.7933298;3.875;782.8394139;0;0.418085053;17.61236869;28;0.937684147;1.065449167;2.075513676;-0.108551185;68.0967;1.19923389;0.026140351;0.572511991;8.301029996
145975459;C1CCC(C1)N2C=NC3=C(N=C(N=C32)NC4CCC(CC4)N)NC5=CC=C(C=C5)Cl;0.938284057;3.426;1;0;2.545;3.493980047;1.649384888;2.443;0.078953216;-0.49170347;0.972065956;0.036591036;0;0.107559173;115.0294875;0;1.855314314;0.06073;18.899;-0.663700072;0;24.54184776;0.558555315;0.017935427;1.822808074;0.948764769;0;22.01893629;0;0.043843344;0.00353516;3.516759154;2.833797468;792.2744758;155.8086492;3.635;451.0573609;0;0.20914312;14.47830616;20.75;0.882731748;1.623626187;2.02707752;0.085690517;52.8222;1.205763147;0.018314394;1.037423653;8.301029996
66546140;C1CC(CCC1N)NC2=NC=CN3C2=NC=C3C4=NC(=NC=C4)NCC5=CC(=CC=C5)Cl;0.992507065;4.091;1;0;3.253;3.339048023;1.804799474;3.056;-0.095340473;-0.502634857;1.108796752;0.024988151;0;0.051061479;75.85292155;0;1.243490517;0.05794;20.665;-0.624621032;0;27.45303859;-0.6794357;-0.018633817;1.75606861;0.958093873;0;24.92839611;1;-0.040794017;-0.004559971;3.49729363;-2.776438733;351.5148319;156.1213763;4.138;603.0409779;0;0.206073375;18.31281338;22.25;0.83072939;1.26780218;2.084844685;0.041876582;42.4901;0.971018273;0.015264858;1.02434627;8.301029996
66546142;C1CC(CCC1N)NC2=NC=CN3C2=NC=C3C4=NC(=NC=C4)NCC5=CC=CC=C5;1.01121226;3.958;1;0;3.264;3.293650218;1.804799474;3.068;-0.090461482;-0.485062821;1.210134359;0.025176545;0;0.042395983;75.67202943;0;1.240525073;0.05751;19.841;-0.63117747;0;24.92688385;-0.524762039;-0.019881756;1.784555973;1.071991326;0;24.92688385;1;-0.042786562;-0.003521893;3.49729363;-2.962381587;210.5222381;156.2553979;4.003;572.832011;0;0.206059659;18.22285445;21.5;0.857737627;1.419825156;2.084880566;0.043246645;36.8745;0.979009769;0.015628307;1.018636343;8.301029996
66546332;C1CC(CCC1N)NC2=NC=CN3C2=NC=C3C4=NC(=NC=C4)NC(CCN)C5=CC=CC=C5;1.333397677;4.169;2;0;3.756;3.448927995;1.804799474;3.574;-0.036114303;-0.56606341;1.113704163;0.04341138;0;0.05520831;147.5260591;0;2.138058828;0.07588;21.57;-0.621220428;0;27.4356219;-0.247699048;0.000146;1.789368139;1.131341772;0;27.4356219;1;0.000278;-0.001407381;3.49729363;0.025680473;326.2643849;156.4994575;4.177;633.2858083;0;0.206291709;18.45262588;23.25;0.929362506;1.293575163;2.085945061;0.018600553;47.4061;0.967998762;0.014893162;1.145222832;8.301029996
